region_id,region,zip
94550,84333; UT; Logan; Cache County; Richmond,84333
94549,84332; UT; Logan; Cache County; Providence,
94548,84331; UT; Ogden-Clearfield; Box Elder County; Portage,84331
94547,84330; UT; Ogden-Clearfield; Box Elder County; Plymouth,84330
94546,84329; UT; Ogden-Clearfield; Box Elder County; Park Valley,84329
94545,84328; UT; Logan; Cache County; Paradise,84328
94544,84327; UT; Logan; Cache County; Newton,84327
94543,84326; UT; Logan; Cache County; Millville,84326
94542,84325; UT; Logan; Cache County; Mendon,84325
94541,84324; UT; Ogden-Clearfield; Box Elder County; Mantua,84324
94539,84322; UT; Logan; Cache County,
94538,84321; UT; Logan; Cache County,84321
94537,84320; UT; Logan; Cache County; Lewiston,84320
94536,84319; UT; Logan; Cache County; Hyrum,84319
94535,84318; UT; Logan; Cache County; Hyde Park,84318
94534,84317; UT; Ogden-Clearfield; Weber County; Huntsville,84317
94533,84316; UT; Ogden-Clearfield; Box Elder County; Howell,84316
94532,84315; UT; Ogden-Clearfield; Weber County; Hooper,84315
94531,84314; UT; Ogden-Clearfield; Box Elder County; Honeyville,84314
94529,84312; UT; Ogden-Clearfield; Box Elder County; Garland,84312
94528,84311; UT; Ogden-Clearfield; Box Elder County; Fielding,84311
94527,84310; UT; Ogden-Clearfield; Weber County; Eden,84310
94526,84309; UT; Ogden-Clearfield; Box Elder County; Deweyville,84309
94525,84308; UT; Logan; Cache County; Cornish,84308
94524,84307; UT; Ogden-Clearfield; Box Elder County; Corinne,84307
94523,84306; UT; Ogden-Clearfield; Box Elder County; Deweyville,84306
94522,84305; UT; Logan; Cache County; Clarkston,84305
94521,84304; UT; Logan; Cache County; Cache Junction,84304
94520,84302; UT; Ogden-Clearfield; Box Elder County; Brigham City,84302
94519,84301; UT; Ogden-Clearfield; Box Elder County; Bear River City,84301
9450,Rowesville; SC; Orangeburg; Orangeburg County,
94488,84128; UT; Salt Lake City; Salt Lake County; West Valley City,
94484,84124; UT; Salt Lake City; Salt Lake County; Holladay,84124
94483,84123; UT; Salt Lake City; Salt Lake County; Taylorsville,84123
94481,84121,84121
94480,84120; UT; Salt Lake City; Salt Lake County; West Valley City,84120
94479,84119; UT; Salt Lake City; Salt Lake County; West Valley City,
94478,84118; UT; Salt Lake City; Salt Lake County; Kearns,84118
94477,84117; UT; Salt Lake City; Salt Lake County; Holladay,84117
94476,84116; UT; Salt Lake City; Salt Lake County,84116
94475,84115,84115
94471,84111; UT; Salt Lake City; Salt Lake County,84111
94469,84109; UT; Salt Lake City; Salt Lake County; Millcreek,
94468,84108; UT; Salt Lake City; Salt Lake County,84108
94467,84107; UT; Salt Lake City; Salt Lake County; Murray,84107
94466,84106; UT; Salt Lake City; Salt Lake County,84106
94465,84105; UT; Salt Lake City; Salt Lake County,84105
94464,84104,84104
94463,84103; UT; Salt Lake City; Salt Lake County,84103
94462,84102; UT; Salt Lake City; Salt Lake County,84102
94461,84101; UT; Salt Lake City; Salt Lake County,84101
94460,84098; UT; Summit Park; Summit County; Park City,84098
94459,84097; UT; Provo-Orem; Utah County; Orem,84097
94458,84095; UT; Salt Lake City; Salt Lake County; South Jordan,84095
94457,84094; UT; Salt Lake City; Salt Lake County; Sandy,84094
94456,84093; UT; Salt Lake City; Salt Lake County; Sandy,84093
94455,84092; UT; Salt Lake City; Salt Lake County; Sandy,84092
94451,84088; UT; Salt Lake City; Salt Lake County; West Jordan,84088
94450,84087; UT; Ogden-Clearfield; Davis County; Woods Cross,84087
94449,84086; UT; Rich County; Woodruff,84086
94448,84085; UT; Vernal; Uintah County; Whiterocks,84085
94447,84084; UT; Salt Lake City; Salt Lake County; West Jordan,84084
94445,84082; UT; Heber; Wasatch County; Wallsburg,84082
94444,84080; UT; Salt Lake City; Tooele County; Vernon,84080
94442,84078; UT; Vernal; Uintah County,84078
94441,84076; UT; Vernal; Uintah County; Lapoint,84076
94440,84075,84075
94439,84074; UT; Salt Lake City; Tooele County; Tooele,
94438,84073; UT; Duchesne County; Talmage,84073
94437,84072; UT; Duchesne County; Tabiona,84072
94436,84071; UT; Salt Lake City; Tooele County; Rush Valley,84071
94435,84070; UT; Salt Lake City; Salt Lake County; Sandy,84070
94434,84069; UT; Salt Lake City; Tooele County; Rush Valley,84069
94432,84067; UT; Ogden-Clearfield; Weber County; Roy,84067
94431,84066; UT; Duchesne County; Roosevelt,84066
94430,84065; UT; Salt Lake City; Salt Lake County; Riverton,84065
94429,84064; UT; Rich County; Randolph,
94428,84063; UT; Vernal; Uintah County; Randlett,84063
94427,84062; UT; Provo-Orem; Utah County; Pleasant Grove,84062
94426,84061; UT; Summit Park; Summit County; Peoa,84061
94425,84060; UT; Summit Park; Summit County; Park City,84060
94424,84059; UT; Provo-Orem; Utah County; Vineyard,84059
94423,84058; UT; Provo-Orem; Utah County; Orem,84058
94422,84057; UT; Provo-Orem; Utah County; Orem,84057
94420,84055; UT; Summit Park; Summit County; Oakley,84055
94419,84054; UT; Ogden-Clearfield; Davis County; North Salt Lake,84054
94418,84053; UT; Duchesne County; Neola,84053
94417,84052; UT; Duchesne County; Myton,84052
94416,84051; UT; Duchesne County; Duchesne,84051
94415,84050; UT; Ogden-Clearfield; Morgan County; Morgan,84050
94414,84049; UT; Heber; Wasatch County; Midway,84049
94413,84047; UT; Salt Lake City; Salt Lake County; Midvale,84047
94412,84046; UT; Daggett County; Manila,84046
94411,84044; UT; Salt Lake City; Salt Lake County; Magna,84044
94410,84043,84043
94409,84042; UT; Provo-Orem; Utah County; Lindon,
94408,84041,84041
94407,84040; UT; Ogden-Clearfield; Davis County; Layton,84040
94406,84039; UT; Vernal; Uintah County; Lapoint,84039
94405,84038; UT; Rich County; Garden City,84038
94404,84037; UT; Ogden-Clearfield; Davis County; Kaysville,84037
94403,84036; UT; Summit Park; Summit County; Kamas,84036
94402,84035; UT; Vernal; Uintah County; Jensen,84035
94400,84033; UT; Summit Park; Summit County; Henefer,84033
94399,84032; UT; Heber; Wasatch County; Heber City,
94398,84031; UT; Duchesne County; Hanna,84031
94397,84029; UT; Salt Lake City; Tooele County; Grantsville,84029
94396,84028; UT; Rich County; Garden City,84028
94395,84027; UT; Duchesne County; Duchesne,84027
94394,84026; UT; Vernal; Uintah County; Fort Duchesne,84026
94393,84025; UT; Ogden-Clearfield; Davis County; Farmington,84025
94391,84023; UT; Daggett County; Dutch John,84023
94390,84022; UT; Salt Lake City; Tooele County; Dugway,84022
94389,84021; UT; Duchesne County; Duchesne,84021
94388,84020; UT; Salt Lake City; Salt Lake County; Draper,84020
94387,84018; UT; Ogden-Clearfield; Morgan County; Croydon,84018
94386,84017; UT; Summit Park; Summit County; Coalville,84017
94384,84015,84015
94383,84014; UT; Ogden-Clearfield; Davis County; Centerville,84014
94382,84013; UT; Provo-Orem; Utah County; Cedar Fort,84013
94380,84010; UT; Ogden-Clearfield; Davis County; Bountiful,84010
94378,84007; UT; Duchesne County; Bluebell,84007
94377,84006; UT; Salt Lake City; Salt Lake County; Bingham Canyon,84006
94376,84004; UT; Provo-Orem; Utah County; Alpine,84004
94375,84003; UT; Provo-Orem; Utah County; American Fork,84003
94374,84002; UT; Duchesne County; Altonah,84002
94373,84001; UT; Duchesne County; Altamont,84001
94370,83876; ID; Coeur d'Alene; Kootenai County; Worley,83876
94369,83874; ID; Shoshone County; Wallace,83874
94368,83873; ID; Shoshone County; Wallace,83873
94367,83872; ID; Moscow; Latah County; Viola,83872
94366,83871; ID; Moscow; Latah County; Troy,83871
94365,83870; ID; Benewah County; Tensed,83870
94364,83869; ID; Coeur d'Alene; Kootenai County; Spirit Lake,83869
94363,83868; ID; Shoshone County; Smelterville,83868
94362,83867; ID; Shoshone County; Wallace,83867
94361,83866; ID; Benewah County; Fernwood,83866
94359,83864; ID; Sandpoint; Bonner County,
94358,83861; ID; Benewah County; Saint Maries,83861
94357,83860; ID; Sandpoint; Bonner County; Sagle,83860
94356,83858; ID; Coeur d'Alene; Kootenai County; Rathdrum,83858
94355,83857; ID; Moscow; Latah County; Princeton,83857
94354,83856; ID; Sandpoint; Bonner County; Priest River,83856
94353,83855; ID; Moscow; Latah County; Potlatch,83855
94352,83854; ID; Coeur d'Alene; Kootenai County; Post Falls,83854
94350,83852; ID; Sandpoint; Bonner County; Ponderay,83852
94349,83851; ID; Benewah County; Plummer,
94348,83850; ID; Shoshone County; Pinehurst,83850
94347,83849; ID; Shoshone County; Osburn,83849
94346,83848; ID; Sandpoint; Bonner County; Nordman,83848
94345,83847; ID; Boundary County; Bonners Ferry,83847
94344,83846; ID; Shoshone County; Wallace,83846
94343,83845; ID; Boundary County; Moyie Springs,83845
94341,83843; ID; Moscow; Latah County,83843
94340,83842; ID; Coeur d'Alene; Kootenai County; Medimont,83842
94339,83841; ID; Sandpoint; Bonner County; Laclede,83841
94338,83840; ID; Sandpoint; Bonner County; Kootenai,83840
94337,83839; ID; Shoshone County; Kingston,83839
94336,83837; ID; Shoshone County; Kellogg,83837
94335,83836; ID; Sandpoint; Bonner County; Hope,83836
94334,83835; ID; Coeur d'Alene; Kootenai County; Hayden,83835
94333,83834; ID; Moscow; Latah County; Harvard,83834
94332,83833; ID; Coeur d'Alene; Kootenai County; Harrison,83833
94331,83832; ID; Moscow; Latah County; Genesee,83832
94330,83830; ID; Benewah County; Fernwood,83830
94329,83827; ID; Clearwater County; Elk River,83827
94327,83825; ID; Sandpoint; Bonner County; Dover,83825
94326,83824; ID; Benewah County; De Smet,83824
94325,83823; ID; Moscow; Latah County; Deary,83823
94324,83822; ID; Sandpoint; Bonner County; Oldtown,83822
94323,83821; ID; Sandpoint; Bonner County; Coolin,83821
94321,83815; ID; Coeur d'Alene; Kootenai County,83815
94320,83814; ID; Coeur d'Alene; Kootenai County,83814
94319,83813; ID; Sandpoint; Bonner County; Cocolalla,
94317,83811; ID; Sandpoint; Bonner County; Clark Fork,83811
94316,83810; ID; Coeur d'Alene; Kootenai County; Cataldo,83810
94315,83809; ID; Coeur d'Alene; Kootenai County; Athol,83809
94314,83808; ID; Shoshone County; Calder,83808
94313,83806; ID; Moscow; Latah County; Bovill,83806
94312,83805; ID; Boundary County; Bonners Ferry,83805
94311,83804; ID; Sandpoint; Bonner County; Blanchard,83804
94310,83803; ID; Coeur d'Alene; Kootenai County; Bayview,83803
94309,83802; ID; Shoshone County; Avery,
94308,83801; ID; Coeur d'Alene; Kootenai County; Athol,83801
94288,83716,
94286,83714,83714
94285,83713,83713
94284,83712; ID; Boise City; Ada County; Boise,83712
94282,83709,83709
94279,83706,
94278,83705,83705
94277,83704,83704
94276,83703; ID; Boise City; Ada County; Boise,83703
94275,83702,83702
94273,83687; ID; Boise City; Canyon County; Nampa,83687
94272,83686,83686
94270,83677; ID; Valley County; Yellow Pine,83677
94269,83676; ID; Boise City; Canyon County; Wilder,
94268,83672; ID; Washington County; Weiser,83672
94267,83671; ID; Idaho County; Warren,83671
94266,83670; ID; Boise City; Gem County; Sweet,83670
94265,83669; ID; Boise City; Ada County; Star,83669
94264,83666; ID; Boise City; Boise County; Placerville,83666
94263,83661; ID; Ontario; Payette County; Payette,83661
94262,83660; ID; Boise City; Canyon County; Parma,83660
94261,83657; ID; Boise City; Gem County; Ola,83657
94260,83656; ID; Boise City; Canyon County; Caldwell,83656
94259,83655; ID; Ontario; Payette County; New Plymouth,83655
94258,83654; ID; Adams County; New Meadows,83654
94255,83651,83651
94254,83650; ID; Boise City; Owyhee County; Murphy,83650
94252,83647; ID; Mountain Home; Elmore County,83647
94251,83645; ID; Washington County; Midvale,83645
94250,83644; ID; Boise City; Canyon County; Middleton,83644
94249,83643; ID; Adams County; Mesa,83643
94248,83642,83642
94247,83641; ID; Boise City; Canyon County; Melba,83641
94246,83639; ID; Boise City; Owyhee County; Marsing,83639
94245,83638; ID; Valley County; McCall,83638
94244,83637; ID; Boise City; Boise County; Lowman,83637
94243,83636; ID; Boise City; Gem County; Letha,83636
94241,83634,83634
94240,83633; ID; Mountain Home; Elmore County; King Hill,83633
94239,83632; ID; Adams County; Indian Valley,
94238,83631; ID; Boise City; Boise County; Idaho City,83631
94236,83629; ID; Boise City; Boise County; Horseshoe Bend,83629
94235,83628; ID; Boise City; Owyhee County; Homedale,83628
94234,83627; ID; Mountain Home; Elmore County; Hammett,83627
94233,83626; ID; Boise City; Canyon County; Greenleaf,83626
94232,83624; ID; Boise City; Owyhee County; Grand View,83624
94231,83623; ID; Mountain Home; Elmore County; Glenns Ferry,83623
94230,83622; ID; Boise City; Boise County; Idaho City,83622
94229,83619; ID; Ontario; Payette County; Fruitland,
94228,83617; ID; Boise City; Gem County; Emmett,83617
94227,83616; ID; Boise City; Ada County; Eagle,83616
94226,83615; ID; Valley County; Donnelly,83615
94225,83612; ID; Adams County; Council,83612
94224,83611; ID; Valley County; Cascade,83611
94223,83610; ID; Washington County; Cambridge,83610
94222,83607; ID; Boise City; Canyon County; Caldwell,83607
94220,83605,83605
94219,83604; ID; Boise City; Owyhee County; Bruneau,
94218,83602; ID; Boise City; Boise County; Horseshoe Bend,83602
94216,83555; ID; Lewis County; Winchester,83555
94215,83554; ID; Idaho County; White Bird,83554
94214,83553; ID; Clearwater County; Weippe,83553
94213,83552; ID; Idaho County; Kooskia,83552
94212,83549; ID; Idaho County; Riggins,83549
94211,83548; ID; Lewis County; Reubens,83548
94210,83547; ID; Idaho County; Pollock,83547
94209,83546; ID; Clearwater County; Pierce,83546
94208,83545; ID; Lewiston; Nez Perce County; Peck,83545
94207,83544; ID; Clearwater County; Orofino,83544
94206,83543; ID; Lewis County; Nezperce,83543
94205,83542; ID; Idaho County; Lucile,83542
94204,83541; ID; Clearwater County; Lenore,83541
94203,83540; ID; Lewiston; Nez Perce County; Lapwai,83540
94202,83539; ID; Idaho County; Kooskia,83539
94201,83537; ID; Moscow; Latah County; Kendrick,83537
94200,83536; ID; Idaho County; Kamiah,83536
94199,83535; ID; Moscow; Latah County; Juliaetta,83535
94198,83533; ID; Lewis County; Nezperce,83533
94196,83530; ID; Idaho County; Grangeville,83530
94195,83526; ID; Idaho County; Ferdinand,83526
94194,83525; ID; Idaho County; Elk City,83525
94193,83524; ID; Lewiston; Nez Perce County; Culdesac,83524
94192,83523; ID; Lewis County; Craigmont,83523
94191,83522; ID; Idaho County; Cottonwood,83522
94190,83520; ID; Clearwater County; Lenore,83520
94189,83501; ID; Lewiston; Nez Perce County,
94188,83469; ID; Lemhi County; Shoup,83469
94187,83468; ID; Lemhi County; Tendoy,83468
94186,83467; ID; Lemhi County; Salmon,83467
94185,83466; ID; Lemhi County; North Fork,83466
94184,83465; ID; Lemhi County; Leadore,83465
94183,83464; ID; Lemhi County; Leadore,83464
94182,83463; ID; Lemhi County; Gibbonsville,83463
94181,83462; ID; Lemhi County; Carmen,83462
94179,83455; ID; Jackson; Teton County; Victor,83455
94178,83454; ID; Idaho Falls; Bonneville County; Ucon,83454
94177,83452; ID; Jackson; Teton County; Tetonia,83452
94176,83451; ID; Rexburg; Madison County; Sugar City,83451
94175,83450; ID; Idaho Falls; Jefferson County; Mud Lake,83450
94174,83449; ID; Idaho Falls; Bonneville County; Swan Valley,83449
94173,83448; ID; Rexburg; Madison County; Sugar City,83448
94170,83445; ID; Rexburg; Fremont County; Saint Anthony,83445
94169,83444; ID; Idaho Falls; Jefferson County; Roberts,
94168,83443; ID; Idaho Falls; Jefferson County; Rigby,83443
94167,83442; ID; Idaho Falls; Jefferson County; Rigby,83442
94165,83440; ID; Rexburg; Madison County,83440
94164,83438; ID; Rexburg; Fremont County; Parker,83438
94163,83436; ID; Jackson; Teton County; Newdale,83436
94162,83435; ID; Idaho Falls; Jefferson County; Monteview,83435
94161,83434; ID; Idaho Falls; Jefferson County; Menan,83434
94160,83433; ID; Rexburg; Fremont County; Island Park,83433
94159,83431; ID; Idaho Falls; Jefferson County; Lewisville,83431
94158,83429; ID; Rexburg; Fremont County; Island Park,83429
94157,83428; ID; Idaho Falls; Bonneville County; Irwin,83428
94156,83427; ID; Idaho Falls; Bonneville County; Iona,83427
94155,83425; ID; Idaho Falls; Jefferson County; Hamer,83425
94154,83424; ID; Jackson; Teton County; Felt,83424
94152,83422; ID; Jackson; Teton County; Driggs,83422
94151,83421; ID; Rexburg; Madison County; Sugar City,83421
94150,83420; ID; Rexburg; Fremont County; Ashton,83420
94148,83414; WY; Jackson; Teton County; Moose,
94147,83406; ID; Idaho Falls; Bonneville County; Ammon,83406
94145,83404; ID; Idaho Falls; Bonneville County,83404
94143,83402; ID; Idaho Falls; Bonneville County,83402
94142,83401; ID; Idaho Falls; Bonneville County,83401
94141,83355; ID; Gooding County; Wendell,83355
94139,83353; ID; Hailey; Blaine County; Sun Valley,
94138,83352; ID; Hailey; Lincoln County; Shoshone,83352
94137,83350; ID; Burley; Minidoka County; Rupert,83350
94136,83349; ID; Hailey; Lincoln County; Richfield,83349
94135,83348; ID; Hailey; Blaine County; Bellevue,83348
94134,83347; ID; Burley; Minidoka County; Paul,83347
94133,83346; ID; Burley; Cassia County; Oakley,83346
94132,83344; ID; Twin Falls; Twin Falls County; Murtaugh,83344
94131,83343; ID; Burley; Minidoka County; Minidoka,83343
94130,83342; ID; Burley; Cassia County; Malta,83342
94129,83341; ID; Twin Falls; Twin Falls County; Kimberly,83341
94128,83340; ID; Hailey; Blaine County; Ketchum,83340
94127,83338; ID; Twin Falls; Jerome County; Jerome,83338
94125,83336; ID; Burley; Minidoka County; Heyburn,83336
94124,83335; ID; Twin Falls; Jerome County; Hazelton,83335
94123,83334; ID; Twin Falls; Twin Falls County; Hansen,83334
94122,83333; ID; Hailey; Blaine County,83333
94121,83332; ID; Gooding County; Hagerman,83332
94120,83330; ID; Gooding County; Gooding,83330
94119,83328; ID; Twin Falls; Twin Falls County; Filer,
94118,83327; ID; Hailey; Camas County; Fairfield,83327
94117,83325; ID; Twin Falls; Jerome County; Eden,83325
94116,83324; ID; Hailey; Lincoln County; Dietrich,83324
94115,83323; ID; Burley; Cassia County; Declo,83323
94113,83321; ID; Twin Falls; Twin Falls County; Castleford,83321
94112,83320; ID; Hailey; Blaine County; Carey,83320
94111,83318; ID; Burley; Cassia County,83318
